2024-02-10T22:00:00.000Z;PRESSURE;996.91;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T22:00:00.000Z;HUMIDITY;87.08;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T22:00:00.000Z;TEMPERATURE;8.05;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T23:00:00.000Z;PM1;20.48;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T23:00:00.000Z;PM25;32.67;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T23:00:00.000Z;PM10;40.33;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T23:00:00.000Z;PRESSURE;996.92;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T23:00:00.000Z;HUMIDITY;86.51;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T23:00:00.000Z;TEMPERATURE;8.18;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T00:00:00.000Z;PM1;20.01;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T00:00:00.000Z;PM25;31.6;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T00:00:00.000Z;PM10;39.61;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T00:00:00.000Z;PRESSURE;996.58;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T00:00:00.000Z;HUMIDITY;87.66;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T00:00:00.000Z;TEMPERATURE;8.36;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T01:00:00.000Z;PM1;19.35;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T01:00:00.000Z;PM25;30.17;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T01:00:00.000Z;PM10;38.42;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T01:00:00.000Z;PRESSURE;996.33;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T01:00:00.000Z;HUMIDITY;88.23;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T01:00:00.000Z;TEMPERATURE;8.49;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T02:00:00.000Z;PM1;18.43;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T02:00:00.000Z;PM25;28.63;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T02:00:00.000Z;PM10;36.34;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T02:00:00.000Z;PRESSURE;995.88;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T02:00:00.000Z;HUMIDITY;88.73;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T02:00:00.000Z;TEMPERATURE;8.81;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T03:00:00.000Z;PM1;17.79;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T03:00:00.000Z;PM25;27.62;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T03:00:00.000Z;PM10;35.03;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T03:00:00.000Z;PRESSURE;995.62;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T03:00:00.000Z;HUMIDITY;91.29;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T03:00:00.000Z;TEMPERATURE;8.72;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T04:00:00.000Z;PM1;18.55;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T04:00:00.000Z;PM25;28.79;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T04:00:00.000Z;PM10;36.87;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T04:00:00.000Z;PRESSURE;995.11;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T04:00:00.000Z;HUMIDITY;92.99;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T04:00:00.000Z;TEMPERATURE;8.41;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T05:00:00.000Z;PM1;18.78;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T05:00:00.000Z;PM25;29.2;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T05:00:00.000Z;PM10;37.18;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T05:00:00.000Z;PRESSURE;994.56;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T05:00:00.000Z;HUMIDITY;93.16;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
